week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	0.0	11.95618001629173	2.7199263799015565	0.0	0.0	0.0	4.499207441367843
1	0.0	5.011797622940409	11.948118256810634	0.0	0.0	0.0	15.42044181369831
