week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	0.2592731268871492	85.39118667722539	0.7897169348574384	5.363933512535766	15.919818540679046	11.58347383950072	0.5549528384047331
1	1.1035792507178606	166.37321408879075	1.28317268460613	2.9130535720019797	17.43539082160521	14.34593285323956	3.7924312122921275
