week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	2.231387094253922	83.67111160521534	6.116844067297762	2.5786801186734287	0.9718352348711452	6.3838921651755705	4.461064867101214	0.82671945534456
1	1.9063216175739477	165.85306168823558	6.232979677917779	1.7765553965190826	1.275574647733011	12.542265022891115	5.273117286738696	1.5286406782410307
