week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	97.91183827198573	83.11759683008214	4.221426755016449	97.34177445759317	98.24052262039228
1	92.53609648775452	91.98697522305463	-7.616634556394902	97.22933776954739	96.08484764296931
