week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5
0	12.54009285133013	2.366428706573469	1.0725032692116905	2.5916226591542006	2.2248133721308605	84.52037417815677
1	15.228287542007905	2.8527431218318178	1.3057994627242824	3.485534290246882	7.630914680482782	165.3343130270498
