week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7
0	109.70563599834023	0.04409381002875969	1.1671692752281324	0.18400425647728597	9.3928605766978	0.028978877412719064	2.02354723925829	0.09485914773519806
1	170.56934297378623	0.10307305782585942	0.6849406501378221	0.7719976595929477	5.207072777663748	0.08741130390421156	0.6011495986339513	0.3700292396363939
2	41.57932375854839	0.030045317670251048	0.230107829701798	1.1008968609787932	11.104533507822584	0.033383122989400535	0.9893138427830315	0.37835107915767074
3	86.38890790566059	0.04841908811243324	0.31092174968305647	0.8535725585434175	1.5237823485571134	0.09359761134292897	0.8287316164025567	0.16660097971082213
4	199.3454738338443	0.05967475600525377	2.4646747542227727	0.7076361026386425	0.8558558509733087	0.03350174429691797	2.984829607608853	0.10320070069150682
5	267.3996127683275	0.06719789301112113	1.9158644713638058	1.0824551452072642	0.2771763471841128	0.04055653638313907	1.4033291114652875	0.15010883911111758
6	172.61230537507478	0.0399487747206466	3.283454278393934	0.6181842662182855	0.6437345512564555	0.010749474920049438	5.050524353862286	0.037770533471333106
7	124.29494457103628	0.11756308376039196	1.0081463156605504	3.621732932644897	0.06532762425067287	0.04138907080222961	2.00701859271253	0.41320488397104754
8	166.11095097497656	0.08202419622765132	4.057910705732916	2.0187005687264223	0.10508390060358984	0.03908633994015894	1.5474204189256775	0.17181326518768314
9	117.34573572673432	0.04856578793497446	1.2417690638757048	3.961463766206404	3.4898859283601857	1.4027911459942153	1.3482740909770359	0.178823121629867
