week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7
0	0.5053013043508925	0.8343622036457492	94.76636015886089	2.5584325569828064	4.037469996266152	1.7942398365078827	5.790047371669985	15.988997508349009
1	1.0241220611110666	0.7570990227330432	173.84971900064625	4.413327659874877	2.799803455956445	5.876369541681353	7.273937077322508	21.608023317612563
