week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5
0	0.8516996980397575	84.84893081140018	2.4394821998881824	2.752647666685334	8.953672533633515	3.7335936628383166
1	1.9352651773151965	160.15411410604077	4.34871201141652	5.190224461905615	16.232087759977716	6.843288397438698
