week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7
0	92.67223158818726	92.62090961757822	82.63619647583201	85.96333091602422	91.86472178103064	70.62888017872201	62.38954675754586	-4.244751146643928
1	92.2627159696021	94.64501845992935	91.98254358721377	71.86904510662589	91.0206350309289	81.41607140031428	82.50716557506156	-15.69380131271412
