week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5
0	97.70664391196327	-3.441787940868215	95.4174221430046	97.02476291770708	93.98048237052812	78.74709847962568
1	98.03586407196076	-13.239404297831536	92.71087248141875	96.84329770247882	93.61642924257193	86.25334952510386
