week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	12.476448906569654	0.0	0.0	0.0	0.0	11.288925783799485	0.0	0.0
1	5.00255545495151	0.0	0.0	0.0	0.0	24.658554374268036	0.0	0.0
