1	21.10089358614828
2	20.033175082421803	0.0
3	14.03986698512104	11.517009457725292	4.965071437141497
4	19.59302243775661	7.475007081894558	4.071042744914812	0.0
5	18.086106634618737	9.040445427602847	2.6696041759448272	0.0	0.0
6	11.95618001629173	7.336435544972317	6.640121364386325	0.0	0.0	0.0
7	11.95618001629173	4.499207441367843	4.420068919325704	3.711745600610544	0.0	0.0	0.0
8	12.476448906569654	11.288925783799485	0.0	0.0	0.0	0.0	0.0	0.0
9	11.402106646014879	3.878139790505074	3.0195719801186613	1.2081052310945901	1.797498946193134e-13	0.0	0.0	0.0	0.0
