week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	20.706634184313398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.735931225797852
1	6.564313862183406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.784352236300467
