week	Genetic 0	Genetic 1	Genetic 2	Genetic 3
0	14.02017386712214	2.7940865085206052	104.0228706052672	5.438079955724028
1	19.921080676136427	6.2604955178763895	185.62271401079045	5.798110932134172
