week	Genetic 0	Genetic 1	Genetic 2	Genetic 3
0	1.5710419155677422	0.09031009663220108	98.68750275746346	0.02334990061898785
1	1.097552784104071	0.5353610759093311	197.89649402275526	0.03511513211621067
