1	126.2752109366325
2	121.01958867428317	5.255622262349178
3	119.99947150280633	5.255622262349178	1.020117171477379
4	97.63060100189136	22.368870500915847	5.311325871449341	0.9644135623772172
5	97.63060100189136	22.368870500915847	5.255622262349178	0.9644135623772172	0.055703609100167
6	88.10495058798637	19.90443887994337	11.730808907990202	5.255622262349178	1.020117171477379	0.2592731268871492
7	89.97036196978996	29.21488356772565	5.255622262349178	0.8454205439576041	0.5549528384047331	0.2592731268871492	0.1746966275197761
8	79.75757576340007	21.773042633941657	17.654627140173773	5.255622262349178	0.7897169348574384	0.5549528384047331	0.4339697544069234	0.055703609100167
9	79.75757576340007	11.215735513410849	9.740957371994092	9.51542282187686	8.483725232437244	6.282403935149784	0.8454205439576041	0.2592731268871492	0.1746966275197761
