-0.0036295,-0.017671,0.005244,-0.020946,-0.0068285,-0.062959,-0.056427,-0.0017962,-0.003518,-0.30442,-0.15492,-0.35639,-0.13683,-0.084642,-0.34552,-1.504,-0.075525,-0.20962,-0.059978,-0.26402,-0.17528,-0.16721,0.029348,-0.03203,-0.0098529,-0.0204,0.010433,-0.010456,-0.0096435,-0.61233,-0.26868,-0.13088,-0.64956
-0.014979,-0.015879,0.019934,-0.0021903,0.017517,-0.018858,-0.012034,0.016606,0.0049452,-0.2321,0.037087,-0.29795,-0.11803,-0.025573,-0.33014,-1.6966,-0.1182,-0.19209,-0.010146,-0.23464,-0.13055,-0.12833,0.048958,-0.016701,0.016738,-0.019385,0.0061713,0.039049,-0.0001439,-0.48091,-0.27446,0.11278,-0.57367
-0.0074048,-0.021638,0.02703,0.0038106,0.02447,-0.0052426,0.00066035,0.036079,0.018868,-0.18192,0.22261,-0.23356,-0.1028,-0.0059998,-0.41822,-1.7509,-0.11925,-0.17253,0.055184,-0.24759,-0.18149,-0.18075,0.058351,-0.0085158,0.039401,0.0021091,0.015871,0.062939,0.010825,-0.26327,-0.31349,0.31544,-0.46002
0.0042482,-0.017174,0.037369,0.0046722,0.032178,-0.011443,-0.005762,0.066519,0.022861,-0.12692,0.26316,-0.19453,-0.081017,0.011519,-0.40772,-1.6812,-0.089975,-0.17392,0.11662,-0.26058,-0.15495,-0.14683,0.078506,0.0069204,0.05125,0.015188,0.025028,0.096884,0.024239,-0.14735,-0.35173,0.4656,-0.41174
0.015871,-0.012107,0.037686,0.0053009,0.033672,0.017567,0.023418,0.10012,0.025467,-0.028266,0.41287,-0.10009,-0.065377,0.06346,-0.37584,-1.755,-0.05891,-0.15127,0.17801,-0.2721,-0.13633,-0.13334,0.09436,0.022766,0.065022,0.015625,0.024117,0.12664,0.035377,-0.025015,-0.28977,0.59472,-0.29394
0.023776,-0.015552,0.050682,0.014624,0.043888,0.032382,0.038009,0.10719,0.034424,0.014916,0.59494,-0.066157,-0.037181,0.070946,-0.19871,-1.6993,-0.074376,-0.11084,0.20542,-0.28805,-0.17388,-0.16799,0.10693,0.035932,0.087431,0.024896,0.031888,0.14735,0.046215,0.11537,-0.28942,0.72951,-0.2319
0.027789,-0.016615,0.064587,0.022301,0.056722,0.041957,0.047086,0.10747,0.040594,0.062999,0.69842,-0.0143,-0.03045,0.094348,-0.19276,-1.609,-0.099056,-0.11161,0.25904,-0.27491,-0.17426,-0.16734,0.11385,0.046313,0.10235,0.034239,0.034381,0.1785,0.053841,0.21528,-0.29021,0.85844,-0.12534
0.032341,-0.017647,0.066024,0.025706,0.060713,0.057746,0.062602,0.13678,0.045579,0.12694,0.7693,0.049956,-0.03909,0.12822,-0.20077,-1.5307,-0.090097,-0.10282,0.3006,-0.26693,-0.12775,-0.12015,0.11913,0.053064,0.1174,0.041438,0.037094,0.20059,0.061112,0.3027,-0.2769,0.96454,-0.10162
0.038081,-0.016935,0.06696,0.029493,0.064852,0.072236,0.077128,0.15398,0.052053,0.17005,0.81551,0.080609,-0.019991,0.13712,-0.2374,-1.5602,-0.073027,-0.083097,0.33532,-0.27458,-0.11569,-0.11147,0.12579,0.058513,0.12578,0.045175,0.041768,0.22849,0.068283,0.39188,-0.27752,1.0402,-0.069041
0.038039,-0.016214,0.070058,0.031472,0.067256,0.075263,0.079448,0.17152,0.056229,0.21977,0.85725,0.13094,-0.015978,0.15985,-0.19261,-1.5503,-0.064763,-0.068104,0.37107,-0.27213,-0.12374,-0.11802,0.12987,0.062486,0.13284,0.045876,0.042736,0.24584,0.074216,0.48203,-0.25139,1.1043,-0.050067
