week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4
0	0.055703609100167	0.9015576166736783	16.993152728892596	5.255622262349178	94.15557863168499
1	0.07985245530047802	1.456586351387922	19.463479237537427	2.6133698940726156	179.70084196416906
