1	21.10089358614828
2	18.817012037316417	0.0
3	18.75797225543763	0.0	0.0
4	18.427910478084097	0.0	0.0	0.0
5	17.798846669227856	0.0	0.0	0.0	0.0
6	15.5161012994766	2.3850807526618287	0.0	0.0	0.0	0.0
7	31.614319597777552	16.892763548734678	10.809134123632377	2.0957530055174876	0.0	0.0	0.0
8	33.37690201096343	16.892763548734678	10.809134123632377	1.640243924664089	0.0	0.0	0.0	0.0
9	27.059058314409786	13.726554463112048	1.3447154186249886	0.0	0.0	0.0	0.0	0.0	0.0
