week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	3.350748134385647	90.00911212434085	2.5786801186734287	0.82671945534456	4.211116822625044	2.977642281788018	2.231387094253922
1	5.935993148596541	179.5226795026449	1.7765553965190826	1.5286406782410307	4.829464798347907	2.943034264565118	1.9063216175739477
