week	Gen 0	Gen 1
0	10.596440168717871	93.01567662443946
1	-1.3351704790579566	97.52644989519258
2	33.26147490373087	36.90111982435445
3	15.989957478727515	95.14996121210709
4	-3.580301018143983	95.70194411733527
5	3.780574954244489	99.90883639731514
6	-3.890109741831068	99.94748094929017
7	6.9250930512012285	99.74427569520772
8	-5.290305804588166	99.96590219671961
9	11.191234047266121	75.16183115698833
