week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	2.977642281788018	2.231387094253922	110.85443075850304	2.5786801186734287	3.350748134385647	4.282322549029622
1	2.943034264565118	1.9063216175739477	199.36982571628562	1.7765553965190826	5.935993148596541	5.670670993396712
