week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6
0	38.980629676408505	29.10086104366555	39.922562409549236	31.147990342104876	15.740948441382324	34.557515608756376	10.092873508686145
1	27.785855960613876	35.774207521413665	30.232893370311785	26.283825097672054	32.16688904623173	26.765422356931417	5.534391991675375
