week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	95.79771675678407	90.74477149185071	97.85797929004278	1.0283453999050693	92.7870763985705
1	98.4842654124512	93.58251600897749	97.79563603320724	-9.904221166933151	92.86954028031695
