week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	2.3850807526618287	0.0	0.0	0.0	0.0	15.5161012994766
1	1.2350723255197522	0.0	0.0	0.0	0.0	36.984624396485756
