week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7	Genetic 8
0	-3.6607495900038383	92.65233562404097	86.56427387012856	92.82710565780987	52.783866539865265	91.05589222252077	87.69903633495825	93.77987847067295	69.39009031180294
1	-14.917328898040996	93.81693108852227	91.18146745643217	92.24870182738867	78.59247652295112	91.8827636073748	87.88877588869119	84.01030562931575	54.10456352359149
