week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8	Gen 9
0	0.31746724371353297	2.806032502833261	11.764157923038654	0.7096356112546996	0.8095218079504524	107.8298145386122	2.313392845028395	0.05687440755490198	0.07770844451815144	0.013281816832799526
1	0.3850653813670677	1.9881130317089686	7.442194690491039	0.9254122703223394	1.1389859115766672	166.46186313064587	0.47224604935916137	0.08503119814800722	0.3359657278094538	0.04150528905107453
2	0.9534838123761348	2.7548697649763745	11.19998676774927	0.14261811048873518	0.7898635234253324	43.21912526004615	0.7581744128247719	0.08048800179860031	0.2634710912956871	0.01754124643420836
3	0.13619491704345363	1.5332567758787639	1.7423096565769132	0.2855489938899936	1.2552868216497561	84.99925870652928	1.2681694754016097	0.06244084975695297	0.24000530849378637	0.017342783419748903
4	0.21212237299258294	8.314043296358742	1.146141258002668	0.7198125616471093	3.890140167515034	190.69561310099917	2.5210386998030008	0.053771136072305124	0.035580055459107356	0.016744344270453713
5	0.17349724531878502	5.6514526327685575	0.4315418630844923	0.6141599018752522	3.2520464780072205	262.14637087910194	1.0650798142430138	0.057181641024591216	0.06013621976032755	0.0366393148706658
6	0.04535083520559537	6.463925760981672	0.973702006332905	0.41910685279188126	3.9570910178705545	166.69482151053654	3.8715372430064674	0.01039036234493906	0.009531500807977508	0.013579798690269613
7	0.23129143734873872	3.614673708539953	0.01852739146473722	1.3388346761648795	2.285463311531952	113.30505952663908	1.9264576794360284	0.05785046865912565	10.781430758170517	0.039320812854297095
8	0.3063877247525732	3.795942475003639	0.08722752157373534	0.7030032119224618	9.215775106353504	163.65538360090005	1.556198071115242	0.06578996009134229	0.3394135128041121	0.08413972081761327
9	0.17561955695203027	4.743714859351582	3.234917466650298	0.2988838889687622	4.189870917745771	114.01417787160668	0.792540373901793	1.6567386210784818	0.06941569686605228	0.024578000288152144
