week	Genetic 0	Genetic 1	Genetic 2	Genetic 3
0	3.0124727211553797	105.8495993121158	2.2332387985026045	15.179900104859676
1	5.358468575370988	186.4703483227339	5.4970729380273795	20.27651130080551
