week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6
0	98.49860206932414	2.427992612059299	3.546330715780572	3.730989225363338	0.7589654556525769	13.550101063250516	3.762229795203048
1	179.23808458121903	5.943195920754295	4.82409069901842	2.6734518865216153	1.0578005140663214	17.4744352801918	6.391342255165824
