week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4
0	35.974059832976046	40.63879835267735	39.33257474704676	8.186525166574965	49.316070373046294
1	30.835187112015	38.657439879774955	17.000737959605942	12.918427416176348	42.14992663124721
2	16.78708870277757	24.823757114319633	5.69122315217779	32.42115502054228	34.60837270821314
3	12.725168753953966	21.72494032150033	17.172514801218714	3.9792475473303655	59.621232980699205
4	33.18325698281473	11.679290805750995	25.76665712368071	2.199967802140221	43.86791189315208
5	40.55700999386198	20.809773470871985	26.85612474974854	2.1995152385060677	55.185225436048555
6	4.15454367690667	1.2881114597329442	-1.094518212330828e-13	-9.025381301108103e-14	1.1440263557134758
