week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	5.929428253059086	2.977642281788018	0.9718352348711452	6.3838921651755705	9.257481285338038	6.5137096432834625	2.842125188646758	91.39909688447085
1	7.712548545115634	2.943034264565118	1.275574647733011	12.542265022891115	13.630586097363363	7.576992610970763	3.728230714186356	168.19316923411236
