1	99.6300130512094
2	93.05830822745992	8.707112351454825
3	90.14863923561813	9.664673927901369	3.0638755415970884
4	90.02865216395878	9.084271382640054	2.901292214440879	1.1772872206079583
5	87.97018652216525	8.288247133316382	3.2391102546047392	1.8129774205142528	1.6556575400910187
6	81.93285938436992	11.857594674244368	8.61603222566933	2.1387639017818145	1.9258525183993562	0.7866400690367543
7	82.34907529067709	12.184095554347628	4.673185973111245	3.444220977385971	3.1134181692887744	1.00332268889205	0.9245684889861838
8	85.20898903860507	7.923736349650881	5.609808722922075	2.669567345931064	1.5592188893896317	1.1609089259053382	0.9944625964738698	0.30142608636903456
9	81.65211714093113	10.636046594119271	10.189284157222318	3.750669967712941	2.525691594159797	1.1172901380616285	0.9166233473179863	0.9044883620475392	0.5620529117674686
