1	126.2752109366325
2	99.12662375105288	27.148587185580737
3	120.5882207486938	3.455603093685074	2.231387094253922
4	117.8378124338455	3.455603093685074	3.2032223291250546	1.7785730799766934
5	108.8752401499977	8.962572283848981	5.686990187938932	1.7785730799766934	0.9718352348711452
6	81.43714245143136	14.634018076879812	12.804079621686604	8.784691527206299	6.3838921651755705	2.231387094253922
7	80.5977557961364	19.2986261484442	8.978858205417161	6.6588254228100965	6.3838921651755705	2.5786801186734287	1.7785730799766934
8	93.71634320389722	8.10696349615035	8.003787074581886	6.3838921651755705	3.455603093685074	3.405399574017977	2.231387094253922	0.9718352348711452
9	87.27739177537643	12.61899016920399	6.3838921651755705	5.781902447798508	5.129321214362346	3.455603093685074	2.977642281788018	1.8237483338988678	0.82671945534456
