0.023071,-0.073113,0.16173,0.91206,0.08602,-0.00014567,1.5806,1.3507,10.31,1.5445,0.27076,0.37618,0.073983,0.92857,3.9997,-0.0085468,1.4817
-0.0041704,0.16338,0.23102,1.2395,0.10152,-0.00015767,1.6097,1.5339,8.1749,1.689,0.1051,0.47177,0.095106,1.3365,4.1477,-0.074518,1.4643
0.0069279,0.23051,0.021131,1.4118,0.096587,-0.00015034,1.6281,2.0329,7.3389,1.6348,0.10919,0.44324,0.055492,1.1348,3.65,-0.083883,1.2885
0.035419,0.02646,0.0060327,1.2211,0.089974,-0.00013472,1.629,1.7084,6.4704,1.1567,0.24113,0.25689,0.11418,1.7115,2.5053,0.03902,0.77771
0.048212,-0.010538,0.45445,0.22484,0.10478,-7.0203e-05,1.6185,1.6643,6.9603,0.77931,0.10139,0.10896,0.050136,2.0938,1.5316,0.031773,0.71081
0.021929,0.080809,0.17236,0.41185,0.10552,6.749e-05,1.6113,0.85834,0.56002,-0.048473,0.065724,0.016734,0.17349,1.5973,0.48079,0.075224,-0.053408
0.030514,0.014814,0.15158,0.12392,0.096229,0.00023557,1.5916,0.84382,2.1228,-0.19526,0.068499,-0.26529,0.1131,0.94626,0.43966,0.14981,-0.20917
-0.0011804,0.098705,0.31681,0.092102,0.10324,0.00042538,1.5854,0.80508,1.0216,-0.04976,0.2095,-0.24644,0.14436,0.39765,0.12833,0.062223,0.24277
0.017498,0.27079,-0.052943,-0.093933,0.10722,0.00059355,1.579,0.59588,-0.21333,-0.15251,0.15076,-0.15373,0.023881,0.3202,-0.078227,-0.0059541,0.59879
0.063247,0.40533,0.030499,-0.02287,0.10485,0.00079472,1.5516,0.60625,0.38355,0.20785,0.28813,-0.0104,0.048115,0.25299,-0.1893,-0.031906,0.37058
