1	21.10089358614828
2	20.795690656143766	0.0
3	12.06811076693531	11.81286606726903	0.0
4	19.766347636099137	0.0	0.0	0.0
5	19.149691800568924	12.698178602805548	0.0	0.0	-3.171155392701423e-13
6	42.417635221143904	14.708055908342171	10.325769562907059	1.5627718836030444	0.0	0.0
7	16.373023801759505	9.24570336121835	5.9617329707361515	0.0	0.0	0.0	0.0
8	17.743802159760456	14.770448699277692	3.342814443547463	0.0	0.0	0.0	0.0	0.0
9	43.96222014376996	5.43844768259358	4.965071437141497	0.5923121101410382	0.0	0.0	0.0	0.0	0.0
