1	126.2752109366325
2	124.04382384237914	2.231387094253922
3	107.21375453119742	15.605853311751005	3.455603093685074
4	113.83207304029077	5.686990187938932	3.405399574017977	3.350748134385647
5	102.40368731826999	11.428385722020678	5.686990187938932	4.177467589730185	2.5786801186734287
6	110.85443075850304	4.81006721292734	3.455603093685074	3.350748134385647	2.977642281788018	0.82671945534456
7	109.88259552363166	4.177467589730185	3.455603093685074	2.977642281788018	2.5786801186734287	2.231387094253922	0.9718352348711452
8	94.24122207311768	9.257481285338038	6.3838921651755705	5.929428253059086	4.282322549029622	2.977642281788018	2.231387094253922	0.9718352348711452
9	94.83668332068328	10.917752131972144	6.433245375473035	4.077865653658183	3.4010425517033447	2.5786801186734287	2.231387094253922	0.9718352348711452	0.82671945534456
