week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5
0	1.703430915883674	0.5658344071849677	0.02644505392382239	97.74033351308908	0.17883132310643265	0.6695436225991073
1	3.926036937784884	1.2220274981319639	0.038966760991081116	195.4013684814126	0.1423411672955612	0.26829513588509235
