1	20.95103277417831
2	99.78791396962862	17.146169601662482
3	99.64026726212131	90.85194623107212	7.119389685310738
4	99.3262612658773	98.2102536744824	92.74485857598542	-0.07163156135500102
5	98.36772962323377	97.95999860071397	96.90944211211013	87.60125689080192	1.2548930905622082
6	97.70664391196327	97.02476291770708	95.4174221430046	93.98048237052812	78.74709847962568	-3.441787940868215
7	96.3331112462124	95.19422761440673	94.55353002398158	92.54816583085412	73.86996637241191	26.5160627488075	-2.8940548244558717
8	94.9662324713821	94.95043472937131	94.66689422129366	91.92546281233311	90.60506775176033	78.21402105201321	64.44128166274002	-1.6703402277118073
9	91.0497402680454	88.80204018379558	86.54332141205413	81.72384922425964	80.71736015648918	79.3909754899264	77.15817120797878	49.01993993298067	6.451911058867823
