0.01658,0.0037494,0.37805,0.60019,0.11945,-0.0014888,1.7855,1.5371,3.5989,2.3945,0.11349,0.068559,1.6576,0.3387,0.046226,0.62732
0.015318,-0.010618,0.40001,0.80436,0.12031,-0.0023267,1.7763,1.5678,3.4719,2.4128,0.11076,0.053597,1.5932,0.31808,0.044514,0.62202
0.015671,0.04052,0.37881,0.9563,0.12448,-0.0030417,1.7742,1.5913,3.1898,2.1646,0.11314,0.044464,1.4404,0.35031,0.043037,0.55971
0.014599,0.15273,0.52619,1.4473,0.11912,-0.0035854,1.7637,1.6616,2.8205,1.7106,0.11488,0.078917,1.0034,0.29048,0.046248,0.56536
0.014484,0.26788,0.45707,1.9248,0.12152,-0.003856,1.7572,1.6187,1.9445,1.539,0.11323,0.11735,0.70619,0.23619,0.043581,0.53087
0.014992,0.37741,0.40603,1.6063,0.12108,-0.0038354,1.7482,1.56,1.5218,1.6161,0.11641,0.053742,0.81014,0.35228,0.040004,0.51281
0.015187,0.38242,0.30846,1.4575,0.11844,-0.0035744,1.736,1.5554,1.2747,1.5727,0.11597,0.105,0.80762,0.3394,0.04188,0.5245
0.015644,0.51714,0.31725,1.3683,0.12105,-0.0032127,1.7301,1.5705,1.2298,1.6927,0.11221,0.1244,0.74352,0.26265,0.043233,0.48886
0.015088,0.57084,0.53187,1.5048,0.12103,-0.0028098,1.7205,1.4822,1.2318,1.8003,0.1094,0.2123,0.6228,0.2845,0.039886,0.49302
0.020435,0.52398,0.87452,1.5136,0.11973,-0.0022919,1.7137,1.5163,1.1842,1.8411,0.11108,0.24498,0.76222,0.24541,0.057679,0.50319
