week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5
0	93.14042923520671	81.68236330023387	76.48086292787903	95.44464365013755	92.29595453664695	3.503723087506152
1	95.43403311901577	96.56052953703309	84.31506094530631	97.28481910885064	95.78911452097412	-10.379674519646613
