week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7	Genetic 8
0	0.956692582630652	1.7243835883391974	4.129951388477949	1.0791479213354966	11.63951442752473	1.7318984225787108	2.8747707857369207	100.12154871548006	2.017303104529761
1	1.2328163306019082	2.5493330665939986	3.839930754567648	4.260530538398331	15.15563491696367	3.2948096250269465	4.147954191894959	179.51330947258123	3.6080822403084714
