0.32082,0.072587,0.20949,1.6965,1.5942,-0.060989,0.13561,0.14995,0.16619,1.2276,0.011185
0.29859,0.49605,0.20334,1.687,1.8755,-0.0086424,0.13578,0.23393,0.10031,1.5692,-0.012901
0.32199,0.4667,0.18816,1.7217,2.5864,0.13476,0.2073,0.26759,0.020728,1.3887,0.038017
0.34939,1.5431,0.18908,1.7187,1.4413,0.25751,0.21122,0.34061,0.13746,1.245,0.17746
0.38077,3.1895,0.21535,1.7118,2.4747,0.14202,0.14237,0.284,0.18074,0.76891,0.21739
0.66302,3.2349,0.25041,1.7,4.3876,0.3271,0.092646,0.44715,0.0077284,0.48623,0.23492
0.48292,2.0993,0.41697,1.6907,15.322,1.5282,0.17436,0.87995,0.10481,0.95845,0.16832
0.34762,2.4454,1.1989,1.6819,16.439,1.8529,0.3558,1.1438,0.27477,1.5329,0.10213
0.31458,2.8429,0.41171,1.6815,15.365,1.9826,0.1594,1.2712,0.26783,1.7444,-0.044209
0.31506,2.5347,0.37569,1.6707,15.423,2.0581,0.23006,1.3029,0.17648,2.2262,-0.16462
