week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	0.0	0.0	0.0	11.043074331285968	3.5235834497046126	1.2081052310945901	3.342814443547463	6.862057626415073
1	0.0	0.0	0.0	4.639989438773519	5.4200690181028275	1.0100606184807581	29.801098837937566	13.87983741596834
