week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8	Gen 9
0	0.2134847385449409	4.554214250738137	6.897103650805107	1.0577000432098014	0.8918616863095409	110.53128716404161	2.4020928502606966	0.05845883918713499	0.05931874911371807	0.01496086490707849
1	0.3929686449157538	2.61970308011791	4.4557511593479155	0.9241842831790309	1.2463882328684959	168.22374791204587	0.5601944565041143	0.09187013111494279	0.24674428934143264	0.04022748625852291
2	0.7993865996506201	3.2900238274592595	11.272002441150176	0.1472618681054607	0.8843089695852647	43.01605308083243	1.0041239210111883	0.06871903598931706	0.16815249253346945	0.019128245561034648
3	0.18285837530903537	1.732847985979449	1.6852058053331378	0.22458731987963768	1.3858061992651733	84.58466984490444	1.0304457461000507	0.05781100383990357	0.11078231837808794	0.028904159708470684
4	0.15422100759449286	11.492719913892671	1.0316897455684149	0.5064033209547611	3.175749492215631	188.7364131488324	1.9210307493169534	0.056030559574084295	0.03213167592749172	0.011165755920778325
5	0.14423455329460805	4.740459575731953	0.4753411302831633	0.7843249573308921	2.917373747370278	262.47691184439304	1.3953377661915785	0.05152167518889994	0.022953342670106458	0.05850858184556907
6	0.07517308680648015	6.65035577477337	0.8016373932567118	0.7223383409837141	4.8740871809819595	164.86751775970475	4.230536407410092	0.01032073610847235	0.0032861253897552385	0.012738547854662968
7	0.4203289987636658	4.365820029215103	0.02035314797351054	1.5416610116291476	2.551803977178179	113.31048541197516	1.3918674729250502	0.03695502277321625	10.406385567177416	0.05884891831305051
8	0.2664201794031959	3.8112477806096607	0.07819931984458092	1.1642273638298513	7.634738683099669	162.02132076640711	1.0996971715251762	0.050491069952548887	0.5682555606485149	0.09915305379373968
9	0.1330230605958466	5.715289681050164	3.5551838216585043	0.3216159706651246	5.317293805596158	112.1414519943833	0.924992924948278	1.5312123385932297	0.09930054647594398	0.018808566580382553
