week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	0.0	3.711745600610544	0.0	4.420068919325704	11.95618001629173	0.0	4.499207441367843
1	0.0	12.952561781555136	0.0	7.124016889027601	5.011797622940409	0.0	15.42044181369831
