week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	2.977642281788018	3.2667643017245585	3.9547315649934376	3.350748134385647	3.061637694538497	3.4010425517033447	83.49573742783309	8.063854075539265	3.455603093685074
1	2.943034264565118	3.205319693206306	5.506309205205085	5.935993148596541	2.9552174379752003	4.919607371772479	163.65851566582637	15.126350678716442	4.142030315155658
