1	126.2752109366325
2	121.01958867428317	5.255622262349178
3	125.96023420064529	0.2592731268871492	0.055703609100167
4	118.71341670311864	5.311325871449341	1.991195235177842	0.2592731268871492
5	119.91489500343874	5.255622262349178	0.7897169348574384	0.2592731268871492	0.055703609100167
6	84.99026745349246	34.45279871555138	5.255622262349178	0.7897169348574384	0.5275324434960629	0.2592731268871492
7	84.81557082597274	17.484625949862703	15.815863658998524	5.255622262349178	1.491946005873265	1.1523091066899003	0.2592731268871492
8	84.260617987568	15.815863658998524	9.27783576015787	8.206790189704911	6.457100562669552	1.1523091066899003	0.8454205439576041	0.2592731268871492
9	83.5873163200882	32.79230457204102	5.255622262349178	1.1814867042999255	1.1523091066899003	0.8454205439576041	0.6465254619156733	0.5549528384047331	0.2592731268871492
