week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	83.54032355169744	2.5786801186734287	2.231387094253922	8.063854075539265	8.443562655389158	3.455603093685074	0.9718352348711452
1	166.29654814776939	1.7765553965190826	1.9063216175739477	15.126350678716442	7.606696142888907	4.142030315155658	1.275574647733011
