week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	3.291630956457826	96.63759702880998	0.17122107632624387	0.23922208326606378	0.20807227982430887
1	1.156846843556263	196.8031208508685	0.7453274838369822	0.07570366349888676	1.1042161506396602
