week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	8.427010740613847	2.2254554452939184	0.0	1.7190328281352591	0.0	21.298554787465854
1	5.517698514731581	9.83024301265545	0.0	0.28187578402798813	0.0	30.405500118774277
