week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	17.743802159760456	0.0	8.163674043210355	0.0	0.0	0.0	0.0	0.0	0.0
1	9.277481812983902	0.0	9.324599510938517	0.0	0.0	0.0	0.0	0.0	0.0
