1	126.2752109366325
2	121.01958867428317	5.255622262349178
3	119.99947150280633	5.255622262349178	1.020117171477379
4	97.63060100189136	22.368870500915847	5.311325871449341	0.9644135623772172
5	86.14146792857562	21.033966008751094	12.824037565480346	5.255622262349178	1.020117171477379
6	86.61329676297149	21.046459498803983	12.08044211414466	5.255622262349178	1.223686689264369	0.055703609100167
7	88.10495058798637	31.080294949529303	5.255622262349178	0.7897169348574384	0.5549528384047331	0.2592731268871492	0.23040023661994424
8	79.75757576340007	21.457741470425873	17.969928303689663	5.255622262349178	0.8454205439576041	0.5549528384047331	0.2592731268871492	0.1746966275197761
9	85.18789465326878	20.118880579772195	17.18279830577783	1.6541620541695412	0.7897169348574384	0.5549528384047331	0.47182883439589673	0.2592731268871492	0.055703609100167
