week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8
0	112.81718719202698	2.910020285396738	0.16632054617429273	7.071948029971402	0.09857850843550627	0.6445444072479051	0.22760316218210436	0.06568264168183309	1.6227250422623845
1	170.74601212977413	2.2285119522632177	0.8828125179858782	4.358643208087351	0.1972375755619106	0.5083868086783812	0.3715960642160035	0.05614069627950996	0.40534820967938756
2	41.93158845530487	2.886100335041315	0.3074668818368756	10.4580455880696	0.144990859298886	0.01864040625942403	1.8012667615208082	0.07098066736677074	0.9904596596827042
3	47.15169277445463	1.9120942458910644	71.1534485458585	1.8128850359509285	0.11278856939743197	0.028469046402127197	0.15809472779812275	0.04340540149744042	0.6642330701984828
4	45.38989257472069	1.2389281447213851	227.47113453726948	0.8360948467824053	0.15097469298135346	0.262272024432736	0.24024837130482846	0.04222608016042454	0.5477419245165002
5	13.743511818149491	1.197675294327893	259.79746754011063	0.3402351491800233	0.11408560773444376	0.28372646322046957	0.3083632044441476	0.0859816716699345	0.4846346405472285
6	13.292236574185338	0.7694327679365461	167.09134816813506	0.1787736058797611	0.06361725052268181	0.06154078168013035	0.2488928825372799	0.009789758097333102	0.5662707197942319
7	102.7137741660099	7.662372760293272	19.22125737489814	0.017972211169032835	0.16530627006400667	1.0077301772189347	1.5071878691046	0.07444242245968005	1.1665073226742948
8	162.97403322618692	8.21632323388121	0.4441654608991106	0.09180672429714148	0.14438735036669378	1.4639379688242373	1.8261699345799316	0.09768936453839717	2.23598150717867
9	112.09898097151522	2.659412163296244	10.056901658848295	1.1971576458339759	0.13374677393495454	0.40308287813422494	2.6931630597356406	0.08459904385920061	1.4345103588080903
