week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4
0	98.79583091053911	98.4741614154778	92.56659440820076	-8.669385332685275	96.20292229675755
1	98.61015359923458	60.117395577337675	12.994397617190186	21.277380515405053	93.21545003518817
2	97.8196495349954	95.54908325636846	47.335742636046774	11.842774972210965	98.75438196919644
3	93.80811948710036	93.42233126046251	89.34106939758259	-10.259417374525267	97.44492960672062
4	97.44822024240226	94.22404186906181	97.60940299952638	-0.35484095809742644	97.05540455638913
5	98.46086196351861	89.7721958264905	97.6074092559506	-12.100407125389868	98.25591249375138
6	82.61073424053616	89.75452308921855	92.79535925158744	-0.2315619191834029	90.36739748901913
7	93.44126707261778	82.54278268613211	94.74810776924329	-12.219486298618571	91.80975820872405
8	96.98668939474864	94.15613473046245	67.07414753752123	1.752658084840492	96.52892823110585
