Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3	Adaptive 4	Adaptive 5
0	98.14	98.3195	91.7776	-8.75312	94.0744
1	98.5611	59.9884	13.7417	21.412	93.3213
2	97.8305	95.6976	47.5517	11.7419	98.678
3	96.874	92.9186	89.595	-10.1994	96.3216
4	96.9719	93.9574	96.714	-0.333435	95.0455
5	98.7683	89.7069	97.4638	-12.1031	97.8228
6	90.4582	90.9182	93.406	-0.487566	91.5305
7	93.9543	82.6781	94.9316	-12.1485	89.9845
8	97.4339	93.0369	61.3037	2.19596	95.2439
