week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4
0	97.42731558579086	97.95095003065364	91.52257429803021	-8.420027846794358	91.64381191597155
1	98.54285677562015	60.33571767069661	13.26116759126802	22.317747981274835	93.85294022079617
2	97.90196948919265	94.93799048355605	48.02407393948851	11.659215866163155	98.53981256956551
3	97.69332234739768	92.64213674030619	89.04362888092633	-10.081629500901215	90.22804596512162
4	96.55712899052128	95.02216418521094	97.37424791861095	-0.3674558338674634	96.50062549858765
5	98.79311571284116	88.78446245989221	98.45432682948075	-12.018843579426465	95.2634452347443
6	96.45588345861405	92.0832186151369	95.11338401824374	-0.5301310265351032	87.31651963558569
7	95.6117467532074	82.88355120208134	95.19726597298204	-12.273616762364536	91.03103977662978
8	97.45360029697315	93.76694562054165	64.05684214017252	2.016830085110068	96.9793210847439
